date;location_id;Parameter samengevoegd;scenario_name;unit;Value
15-2-2001;85;Waterstand;Rust 2050;m;11,06
16-2-2001;85;Waterstand;Rust 2050;m;10,79
17-2-2001;85;Waterstand;Rust 2050;m;10,53
18-2-2001;85;Waterstand;Rust 2050;m;10,33
19-2-2001;85;Waterstand;Rust 2050;m;10,21
20-2-2001;85;Waterstand;Rust 2050;m;10,09
21-2-2001;85;Waterstand;Rust 2050;m;9,93
22-2-2001;85;Waterstand;Rust 2050;m;9,8
23-2-2001;85;Waterstand;Rust 2050;m;9,72
24-2-2001;85;Waterstand;Rust 2050;m;9,7
25-2-2001;85;Waterstand;Rust 2050;m;9,71
26-2-2001;85;Waterstand;Rust 2050;m;9,78
27-2-2001;85;Waterstand;Rust 2050;m;9,89
28-2-2001;85;Waterstand;Rust 2050;m;9,88
1-3-2001;85;Waterstand;Rust 2050;m;9,76
2-3-2001;85;Waterstand;Rust 2050;m;9,65
3-3-2001;85;Waterstand;Rust 2050;m;9,57
4-3-2001;85;Waterstand;Rust 2050;m;9,5
5-3-2001;85;Waterstand;Rust 2050;m;9,48
6-3-2001;85;Waterstand;Rust 2050;m;9,76
7-3-2001;85;Waterstand;Rust 2050;m;10,46
8-3-2001;85;Waterstand;Rust 2050;m;11,23
9-3-2001;85;Waterstand;Rust 2050;m;11,71
10-3-2001;85;Waterstand;Rust 2050;m;11,93
11-3-2001;85;Waterstand;Rust 2050;m;12,1
12-3-2001;85;Waterstand;Rust 2050;m;12,29
13-3-2001;85;Waterstand;Rust 2050;m;12,61
14-3-2001;85;Waterstand;Rust 2050;m;13,2
15-3-2001;85;Waterstand;Rust 2050;m;13,82
16-3-2001;85;Waterstand;Rust 2050;m;14,28
17-3-2001;85;Waterstand;Rust 2050;m;14,65
18-3-2001;85;Waterstand;Rust 2050;m;14,91
19-3-2001;85;Waterstand;Rust 2050;m;14,97
20-3-2001;85;Waterstand;Rust 2050;m;14,89
21-3-2001;85;Waterstand;Rust 2050;m;14,72
22-3-2001;85;Waterstand;Rust 2050;m;14,55
23-3-2001;85;Waterstand;Rust 2050;m;14,7
24-3-2001;85;Waterstand;Rust 2050;m;15,18
25-3-2001;85;Waterstand;Rust 2050;m;15,63
26-3-2001;85;Waterstand;Rust 2050;m;15,94
27-3-2001;85;Waterstand;Rust 2050;m;15,97
28-3-2001;85;Waterstand;Rust 2050;m;15,81
29-3-2001;85;Waterstand;Rust 2050;m;15,61
30-3-2001;85;Waterstand;Rust 2050;m;15,4
31-3-2001;85;Waterstand;Rust 2050;m;15,14
1-4-2001;85;Waterstand;Rust 2050;m;14,79
2-4-2001;85;Waterstand;Rust 2050;m;14,37
3-4-2001;85;Waterstand;Rust 2050;m;13,94
4-4-2001;85;Waterstand;Rust 2050;m;13,53
5-4-2001;85;Waterstand;Rust 2050;m;13,16
6-4-2001;85;Waterstand;Rust 2050;m;12,8
7-4-2001;85;Waterstand;Rust 2050;m;12,54
8-4-2001;85;Waterstand;Rust 2050;m;12,37
9-4-2001;85;Waterstand;Rust 2050;m;12,24
10-4-2001;85;Waterstand;Rust 2050;m;12,19
11-4-2001;85;Waterstand;Rust 2050;m;12,2
12-4-2001;85;Waterstand;Rust 2050;m;12,33
13-4-2001;85;Waterstand;Rust 2050;m;12,54
14-4-2001;85;Waterstand;Rust 2050;m;12,75
15-4-2001;85;Waterstand;Rust 2050;m;12,86
16-4-2001;85;Waterstand;Rust 2050;m;12,95
17-4-2001;85;Waterstand;Rust 2050;m;13,07
18-4-2001;85;Waterstand;Rust 2050;m;13,29
19-4-2001;85;Waterstand;Rust 2050;m;13,44
20-4-2001;85;Waterstand;Rust 2050;m;13,46
21-4-2001;85;Waterstand;Rust 2050;m;13,39
22-4-2001;85;Waterstand;Rust 2050;m;13,16
23-4-2001;85;Waterstand;Rust 2050;m;12,92
24-4-2001;85;Waterstand;Rust 2050;m;12,72
25-4-2001;85;Waterstand;Rust 2050;m;12,56
26-4-2001;85;Waterstand;Rust 2050;m;12,5
27-4-2001;85;Waterstand;Rust 2050;m;12,57
28-4-2001;85;Waterstand;Rust 2050;m;12,66
29-4-2001;85;Waterstand;Rust 2050;m;12,76
30-4-2001;85;Waterstand;Rust 2050;m;12,86
1-5-2001;85;Waterstand;Rust 2050;m;12,93
2-5-2001;85;Waterstand;Rust 2050;m;12,95
3-5-2001;85;Waterstand;Rust 2050;m;12,82
4-5-2001;85;Waterstand;Rust 2050;m;12,55
5-5-2001;85;Waterstand;Rust 2050;m;12,27
6-5-2001;85;Waterstand;Rust 2050;m;11,96
7-5-2001;85;Waterstand;Rust 2050;m;11,73
8-5-2001;85;Waterstand;Rust 2050;m;11,66
9-5-2001;85;Waterstand;Rust 2050;m;11,63
10-5-2001;85;Waterstand;Rust 2050;m;11,49
11-5-2001;85;Waterstand;Rust 2050;m;11,29
12-5-2001;85;Waterstand;Rust 2050;m;11,06
13-5-2001;85;Waterstand;Rust 2050;m;10,83
14-5-2001;85;Waterstand;Rust 2050;m;10,63
15-5-2001;85;Waterstand;Rust 2050;m;10,51
16-5-2001;85;Waterstand;Rust 2050;m;10,44
17-5-2001;85;Waterstand;Rust 2050;m;10,4
18-5-2001;85;Waterstand;Rust 2050;m;10,44
19-5-2001;85;Waterstand;Rust 2050;m;10,63
20-5-2001;85;Waterstand;Rust 2050;m;10,91
21-5-2001;85;Waterstand;Rust 2050;m;11,1
22-5-2001;85;Waterstand;Rust 2050;m;11,1
23-5-2001;85;Waterstand;Rust 2050;m;10,94
24-5-2001;85;Waterstand;Rust 2050;m;10,69
25-5-2001;85;Waterstand;Rust 2050;m;10,44
26-5-2001;85;Waterstand;Rust 2050;m;10,26
27-5-2001;85;Waterstand;Rust 2050;m;10,15
28-5-2001;85;Waterstand;Rust 2050;m;10,05
29-5-2001;85;Waterstand;Rust 2050;m;9,97
30-5-2001;85;Waterstand;Rust 2050;m;9,85
31-5-2001;85;Waterstand;Rust 2050;m;9,7
1-6-2001;85;Waterstand;Rust 2050;m;9,62
2-6-2001;85;Waterstand;Rust 2050;m;9,6
3-6-2001;85;Waterstand;Rust 2050;m;9,63
4-6-2001;85;Waterstand;Rust 2050;m;9,63
5-6-2001;85;Waterstand;Rust 2050;m;9,62
6-6-2001;85;Waterstand;Rust 2050;m;9,64
7-6-2001;85;Waterstand;Rust 2050;m;9,69
8-6-2001;85;Waterstand;Rust 2050;m;9,72
9-6-2001;85;Waterstand;Rust 2050;m;9,69
10-6-2001;85;Waterstand;Rust 2050;m;9,68
11-6-2001;85;Waterstand;Rust 2050;m;9,74
12-6-2001;85;Waterstand;Rust 2050;m;9,92
13-6-2001;85;Waterstand;Rust 2050;m;10,18
14-6-2001;85;Waterstand;Rust 2050;m;10,49
15-6-2001;85;Waterstand;Rust 2050;m;10,74
16-6-2001;85;Waterstand;Rust 2050;m;10,78
17-6-2001;85;Waterstand;Rust 2050;m;10,71
18-6-2001;85;Waterstand;Rust 2050;m;10,71
19-6-2001;85;Waterstand;Rust 2050;m;10,74
20-6-2001;85;Waterstand;Rust 2050;m;10,74
21-6-2001;85;Waterstand;Rust 2050;m;10,77
22-6-2001;85;Waterstand;Rust 2050;m;10,85
23-6-2001;85;Waterstand;Rust 2050;m;10,88
24-6-2001;85;Waterstand;Rust 2050;m;10,81
25-6-2001;85;Waterstand;Rust 2050;m;10,68
26-6-2001;85;Waterstand;Rust 2050;m;10,51
27-6-2001;85;Waterstand;Rust 2050;m;10,36
28-6-2001;85;Waterstand;Rust 2050;m;10,24
29-6-2001;85;Waterstand;Rust 2050;m;10,14
30-6-2001;85;Waterstand;Rust 2050;m;10,09
1-7-2001;85;Waterstand;Rust 2050;m;10,13
2-7-2001;85;Waterstand;Rust 2050;m;10,13
3-7-2001;85;Waterstand;Rust 2050;m;10,03
4-7-2001;85;Waterstand;Rust 2050;m;9,87
5-7-2001;85;Waterstand;Rust 2050;m;9,66
6-7-2001;85;Waterstand;Rust 2050;m;9,52
7-7-2001;85;Waterstand;Rust 2050;m;9,41
8-7-2001;85;Waterstand;Rust 2050;m;9,39
9-7-2001;85;Waterstand;Rust 2050;m;9,42
10-7-2001;85;Waterstand;Rust 2050;m;9,45
11-7-2001;85;Waterstand;Rust 2050;m;9,43
12-7-2001;85;Waterstand;Rust 2050;m;9,39
13-7-2001;85;Waterstand;Rust 2050;m;9,31
14-7-2001;85;Waterstand;Rust 2050;m;9,28
15-7-2001;85;Waterstand;Rust 2050;m;9,32
16-7-2001;85;Waterstand;Rust 2050;m;9,37
17-7-2001;85;Waterstand;Rust 2050;m;9,4
18-7-2001;85;Waterstand;Rust 2050;m;9,49
19-7-2001;85;Waterstand;Rust 2050;m;9,74
20-7-2001;85;Waterstand;Rust 2050;m;10,01
21-7-2001;85;Waterstand;Rust 2050;m;10,09
22-7-2001;85;Waterstand;Rust 2050;m;9,93
23-7-2001;85;Waterstand;Rust 2050;m;9,75
24-7-2001;85;Waterstand;Rust 2050;m;9,63
25-7-2001;85;Waterstand;Rust 2050;m;9,6
26-7-2001;85;Waterstand;Rust 2050;m;9,57
27-7-2001;85;Waterstand;Rust 2050;m;9,5
28-7-2001;85;Waterstand;Rust 2050;m;9,41
29-7-2001;85;Waterstand;Rust 2050;m;9,29
30-7-2001;85;Waterstand;Rust 2050;m;9,17
31-7-2001;85;Waterstand;Rust 2050;m;9,06
1-8-2001;85;Waterstand;Rust 2050;m;9
2-8-2001;85;Waterstand;Rust 2050;m;8,94
3-8-2001;85;Waterstand;Rust 2050;m;8,87
4-8-2001;85;Waterstand;Rust 2050;m;8,82
5-8-2001;85;Waterstand;Rust 2050;m;8,82
6-8-2001;85;Waterstand;Rust 2050;m;8,88
7-8-2001;85;Waterstand;Rust 2050;m;8,93
8-8-2001;85;Waterstand;Rust 2050;m;8,99
9-8-2001;85;Waterstand;Rust 2050;m;9,04
10-8-2001;85;Waterstand;Rust 2050;m;9,06
11-8-2001;85;Waterstand;Rust 2050;m;9,02
12-8-2001;85;Waterstand;Rust 2050;m;8,96
13-8-2001;85;Waterstand;Rust 2050;m;8,91
14-8-2001;85;Waterstand;Rust 2050;m;8,89
15-8-2001;85;Waterstand;Rust 2050;m;8,85
16-8-2001;85;Waterstand;Rust 2050;m;8,81
17-8-2001;85;Waterstand;Rust 2050;m;8,75
18-8-2001;85;Waterstand;Rust 2050;m;8,7
19-8-2001;85;Waterstand;Rust 2050;m;8,65
20-8-2001;85;Waterstand;Rust 2050;m;8,63
21-8-2001;85;Waterstand;Rust 2050;m;8,64
22-8-2001;85;Waterstand;Rust 2050;m;8,63
23-8-2001;85;Waterstand;Rust 2050;m;8,63
24-8-2001;85;Waterstand;Rust 2050;m;8,64
25-8-2001;85;Waterstand;Rust 2050;m;8,61
26-8-2001;85;Waterstand;Rust 2050;m;8,57
27-8-2001;85;Waterstand;Rust 2050;m;8,54
28-8-2001;85;Waterstand;Rust 2050;m;8,49
29-8-2001;85;Waterstand;Rust 2050;m;8,41
30-8-2001;85;Waterstand;Rust 2050;m;8,34
31-8-2001;85;Waterstand;Rust 2050;m;8,29
1-9-2001;85;Waterstand;Rust 2050;m;8,28
2-9-2001;85;Waterstand;Rust 2050;m;8,31
3-9-2001;85;Waterstand;Rust 2050;m;8,39
4-9-2001;85;Waterstand;Rust 2050;m;8,48
5-9-2001;85;Waterstand;Rust 2050;m;8,54
6-9-2001;85;Waterstand;Rust 2050;m;8,55
7-9-2001;85;Waterstand;Rust 2050;m;8,59
8-9-2001;85;Waterstand;Rust 2050;m;8,68
9-9-2001;85;Waterstand;Rust 2050;m;8,81
10-9-2001;85;Waterstand;Rust 2050;m;8,9
11-9-2001;85;Waterstand;Rust 2050;m;8,98
12-9-2001;85;Waterstand;Rust 2050;m;9,19
13-9-2001;85;Waterstand;Rust 2050;m;9,45
14-9-2001;85;Waterstand;Rust 2050;m;9,59
15-9-2001;85;Waterstand;Rust 2050;m;9,66
16-9-2001;85;Waterstand;Rust 2050;m;9,71
17-9-2001;85;Waterstand;Rust 2050;m;9,79
18-9-2001;85;Waterstand;Rust 2050;m;9,95
19-9-2001;85;Waterstand;Rust 2050;m;10,09
20-9-2001;85;Waterstand;Rust 2050;m;10,35
21-9-2001;85;Waterstand;Rust 2050;m;10,81
22-9-2001;85;Waterstand;Rust 2050;m;11,26
23-9-2001;85;Waterstand;Rust 2050;m;11,49
24-9-2001;85;Waterstand;Rust 2050;m;11,48
25-9-2001;85;Waterstand;Rust 2050;m;11,2
26-9-2001;85;Waterstand;Rust 2050;m;10,84
27-9-2001;85;Waterstand;Rust 2050;m;10,61
28-9-2001;85;Waterstand;Rust 2050;m;10,43
29-9-2001;85;Waterstand;Rust 2050;m;10,23
30-9-2001;85;Waterstand;Rust 2050;m;10,04
1-10-2001;85;Waterstand;Rust 2050;m;9,91
2-10-2001;85;Waterstand;Rust 2050;m;9,85
3-10-2001;85;Waterstand;Rust 2050;m;9,85
4-10-2001;85;Waterstand;Rust 2050;m;9,9
5-10-2001;85;Waterstand;Rust 2050;m;9,94
6-10-2001;85;Waterstand;Rust 2050;m;9,96
7-10-2001;85;Waterstand;Rust 2050;m;9,97
8-10-2001;85;Waterstand;Rust 2050;m;9,91
9-10-2001;85;Waterstand;Rust 2050;m;9,73
10-10-2001;85;Waterstand;Rust 2050;m;9,67
11-10-2001;85;Waterstand;Rust 2050;m;9,69
12-10-2001;85;Waterstand;Rust 2050;m;9,66
13-10-2001;85;Waterstand;Rust 2050;m;9,54
14-10-2001;85;Waterstand;Rust 2050;m;9,37
15-10-2001;85;Waterstand;Rust 2050;m;9,25
16-10-2001;85;Waterstand;Rust 2050;m;9,15
17-10-2001;85;Waterstand;Rust 2050;m;9,06
18-10-2001;85;Waterstand;Rust 2050;m;8,98
19-10-2001;85;Waterstand;Rust 2050;m;8,88
20-10-2001;85;Waterstand;Rust 2050;m;8,82
21-10-2001;85;Waterstand;Rust 2050;m;8,77
22-10-2001;85;Waterstand;Rust 2050;m;8,76
23-10-2001;85;Waterstand;Rust 2050;m;8,76
24-10-2001;85;Waterstand;Rust 2050;m;8,77
25-10-2001;85;Waterstand;Rust 2050;m;8,77
26-10-2001;85;Waterstand;Rust 2050;m;8,79
27-10-2001;85;Waterstand;Rust 2050;m;8,87
28-10-2001;85;Waterstand;Rust 2050;m;9,02
29-10-2001;85;Waterstand;Rust 2050;m;9,17
30-10-2001;85;Waterstand;Rust 2050;m;9,18
31-10-2001;85;Waterstand;Rust 2050;m;9,08
1-11-2001;85;Waterstand;Rust 2050;m;8,96
2-11-2001;85;Waterstand;Rust 2050;m;8,86
3-11-2001;85;Waterstand;Rust 2050;m;8,78
4-11-2001;85;Waterstand;Rust 2050;m;8,74
5-11-2001;85;Waterstand;Rust 2050;m;8,73
6-11-2001;85;Waterstand;Rust 2050;m;8,71
7-11-2001;85;Waterstand;Rust 2050;m;8,68
8-11-2001;85;Waterstand;Rust 2050;m;8,74
9-11-2001;85;Waterstand;Rust 2050;m;9,09
10-11-2001;85;Waterstand;Rust 2050;m;10,04
11-11-2001;85;Waterstand;Rust 2050;m;11,29
12-11-2001;85;Waterstand;Rust 2050;m;11,86
13-11-2001;85;Waterstand;Rust 2050;m;11,57
14-11-2001;85;Waterstand;Rust 2050;m;10,95
15-11-2001;85;Waterstand;Rust 2050;m;10,41
16-11-2001;85;Waterstand;Rust 2050;m;10,1
17-11-2001;85;Waterstand;Rust 2050;m;9,89
18-11-2001;85;Waterstand;Rust 2050;m;9,68
19-11-2001;85;Waterstand;Rust 2050;m;9,48
20-11-2001;85;Waterstand;Rust 2050;m;9,3
21-11-2001;85;Waterstand;Rust 2050;m;9,17
22-11-2001;85;Waterstand;Rust 2050;m;9,11
23-11-2001;85;Waterstand;Rust 2050;m;9,17
24-11-2001;85;Waterstand;Rust 2050;m;9,3
25-11-2001;85;Waterstand;Rust 2050;m;9,46
26-11-2001;85;Waterstand;Rust 2050;m;9,68
27-11-2001;85;Waterstand;Rust 2050;m;9,94
28-11-2001;85;Waterstand;Rust 2050;m;10,29
29-11-2001;85;Waterstand;Rust 2050;m;10,8
30-11-2001;85;Waterstand;Rust 2050;m;11,51
1-12-2001;85;Waterstand;Rust 2050;m;12,32
2-12-2001;85;Waterstand;Rust 2050;m;13,06
3-12-2001;85;Waterstand;Rust 2050;m;13,67
4-12-2001;85;Waterstand;Rust 2050;m;13,99
5-12-2001;85;Waterstand;Rust 2050;m;13,91
6-12-2001;85;Waterstand;Rust 2050;m;13,55
7-12-2001;85;Waterstand;Rust 2050;m;13,18
8-12-2001;85;Waterstand;Rust 2050;m;12,84
9-12-2001;85;Waterstand;Rust 2050;m;12,5
10-12-2001;85;Waterstand;Rust 2050;m;12,13
11-12-2001;85;Waterstand;Rust 2050;m;11,7
12-12-2001;85;Waterstand;Rust 2050;m;11,28
13-12-2001;85;Waterstand;Rust 2050;m;10,93
14-12-2001;85;Waterstand;Rust 2050;m;10,62
15-12-2001;85;Waterstand;Rust 2050;m;10,33
16-12-2001;85;Waterstand;Rust 2050;m;10,05
17-12-2001;85;Waterstand;Rust 2050;m;9,8
18-12-2001;85;Waterstand;Rust 2050;m;9,6
19-12-2001;85;Waterstand;Rust 2050;m;9,46
20-12-2001;85;Waterstand;Rust 2050;m;9,35
21-12-2001;85;Waterstand;Rust 2050;m;9,32
22-12-2001;85;Waterstand;Rust 2050;m;9,33
23-12-2001;85;Waterstand;Rust 2050;m;9,33
24-12-2001;85;Waterstand;Rust 2050;m;9,25
25-12-2001;85;Waterstand;Rust 2050;m;9,26
26-12-2001;85;Waterstand;Rust 2050;m;9,46
27-12-2001;85;Waterstand;Rust 2050;m;
28-12-2001;85;Waterstand;Rust 2050;m;
29-12-2001;85;Waterstand;Rust 2050;m;
30-12-2001;85;Waterstand;Rust 2050;m;
31-12-2001;85;Waterstand;Rust 2050;m;
2-1-2002;85;Waterstand;Rust 2050;m;13,9
3-1-2002;85;Waterstand;Rust 2050;m;13,94
4-1-2002;85;Waterstand;Rust 2050;m;13,19
5-1-2002;85;Waterstand;Rust 2050;m;12,11
6-1-2002;85;Waterstand;Rust 2050;m;11,22
7-1-2002;85;Waterstand;Rust 2050;m;10,59
8-1-2002;85;Waterstand;Rust 2050;m;10,22
9-1-2002;85;Waterstand;Rust 2050;m;10
10-1-2002;85;Waterstand;Rust 2050;m;9,8
11-1-2002;85;Waterstand;Rust 2050;m;9,6
12-1-2002;85;Waterstand;Rust 2050;m;9,45
13-1-2002;85;Waterstand;Rust 2050;m;9,32
14-1-2002;85;Waterstand;Rust 2050;m;9,2
15-1-2002;85;Waterstand;Rust 2050;m;9,08
16-1-2002;85;Waterstand;Rust 2050;m;9,01
17-1-2002;85;Waterstand;Rust 2050;m;8,98
18-1-2002;85;Waterstand;Rust 2050;m;8,94
19-1-2002;85;Waterstand;Rust 2050;m;8,89
20-1-2002;85;Waterstand;Rust 2050;m;8,89
21-1-2002;85;Waterstand;Rust 2050;m;9,13
22-1-2002;85;Waterstand;Rust 2050;m;9,99
23-1-2002;85;Waterstand;Rust 2050;m;11,27
24-1-2002;85;Waterstand;Rust 2050;m;12,04
25-1-2002;85;Waterstand;Rust 2050;m;12,24
26-1-2002;85;Waterstand;Rust 2050;m;12,33
27-1-2002;85;Waterstand;Rust 2050;m;12,56
28-1-2002;85;Waterstand;Rust 2050;m;13,12
29-1-2002;85;Waterstand;Rust 2050;m;13,84
30-1-2002;85;Waterstand;Rust 2050;m;14,36
31-1-2002;85;Waterstand;Rust 2050;m;14,46
1-2-2002;85;Waterstand;Rust 2050;m;14,12
2-2-2002;85;Waterstand;Rust 2050;m;13,57
3-2-2002;85;Waterstand;Rust 2050;m;12,98
4-2-2002;85;Waterstand;Rust 2050;m;12,32
5-2-2002;85;Waterstand;Rust 2050;m;11,67
6-2-2002;85;Waterstand;Rust 2050;m;11,13
7-2-2002;85;Waterstand;Rust 2050;m;10,73
8-2-2002;85;Waterstand;Rust 2050;m;10,49
9-2-2002;85;Waterstand;Rust 2050;m;10,38
10-2-2002;85;Waterstand;Rust 2050;m;10,51
11-2-2002;85;Waterstand;Rust 2050;m;11,12
12-2-2002;85;Waterstand;Rust 2050;m;12,08
13-2-2002;85;Waterstand;Rust 2050;m;12,8
14-2-2002;85;Waterstand;Rust 2050;m;13,42
15-2-2002;85;Waterstand;Rust 2050;m;14,04
16-2-2002;85;Waterstand;Rust 2050;m;14,39
17-2-2002;85;Waterstand;Rust 2050;m;14,29
18-2-2002;85;Waterstand;Rust 2050;m;13,82
19-2-2002;85;Waterstand;Rust 2050;m;13,24
20-2-2002;85;Waterstand;Rust 2050;m;12,81
21-2-2002;85;Waterstand;Rust 2050;m;12,88
22-2-2002;85;Waterstand;Rust 2050;m;13,65
23-2-2002;85;Waterstand;Rust 2050;m;14,42
24-2-2002;85;Waterstand;Rust 2050;m;14,7
25-2-2002;85;Waterstand;Rust 2050;m;14,69
26-2-2002;85;Waterstand;Rust 2050;m;14,76
27-2-2002;85;Waterstand;Rust 2050;m;15,07
28-2-2002;85;Waterstand;Rust 2050;m;15,39
1-3-2002;85;Waterstand;Rust 2050;m;15,57
2-3-2002;85;Waterstand;Rust 2050;m;15,51
3-3-2002;85;Waterstand;Rust 2050;m;15,29
4-3-2002;85;Waterstand;Rust 2050;m;14,95
5-3-2002;85;Waterstand;Rust 2050;m;14,5
6-3-2002;85;Waterstand;Rust 2050;m;14,03
7-3-2002;85;Waterstand;Rust 2050;m;13,53
8-3-2002;85;Waterstand;Rust 2050;m;13,04
9-3-2002;85;Waterstand;Rust 2050;m;12,58
10-3-2002;85;Waterstand;Rust 2050;m;12,13
11-3-2002;85;Waterstand;Rust 2050;m;11,7
12-3-2002;85;Waterstand;Rust 2050;m;11,35
13-3-2002;85;Waterstand;Rust 2050;m;11,04
14-3-2002;85;Waterstand;Rust 2050;m;10,79
15-3-2002;85;Waterstand;Rust 2050;m;10,6
16-3-2002;85;Waterstand;Rust 2050;m;10,48
17-3-2002;85;Waterstand;Rust 2050;m;10,39
18-3-2002;85;Waterstand;Rust 2050;m;10,33
19-3-2002;85;Waterstand;Rust 2050;m;10,27
20-3-2002;85;Waterstand;Rust 2050;m;10,37
21-3-2002;85;Waterstand;Rust 2050;m;11,16
22-3-2002;85;Waterstand;Rust 2050;m;12,79
23-3-2002;85;Waterstand;Rust 2050;m;14,28
24-3-2002;85;Waterstand;Rust 2050;m;15,07
25-3-2002;85;Waterstand;Rust 2050;m;15,27
26-3-2002;85;Waterstand;Rust 2050;m;15,11
27-3-2002;85;Waterstand;Rust 2050;m;14,7
28-3-2002;85;Waterstand;Rust 2050;m;14,15
29-3-2002;85;Waterstand;Rust 2050;m;13,51
30-3-2002;85;Waterstand;Rust 2050;m;12,88
31-3-2002;85;Waterstand;Rust 2050;m;12,26
1-4-2002;85;Waterstand;Rust 2050;m;11,72
2-4-2002;85;Waterstand;Rust 2050;m;11,32
3-4-2002;85;Waterstand;Rust 2050;m;10,97
4-4-2002;85;Waterstand;Rust 2050;m;10,66
5-4-2002;85;Waterstand;Rust 2050;m;10,4
6-4-2002;85;Waterstand;Rust 2050;m;10,21
7-4-2002;85;Waterstand;Rust 2050;m;10,04
8-4-2002;85;Waterstand;Rust 2050;m;9,88
9-4-2002;85;Waterstand;Rust 2050;m;9,73
10-4-2002;85;Waterstand;Rust 2050;m;9,59
11-4-2002;85;Waterstand;Rust 2050;m;9,49
12-4-2002;85;Waterstand;Rust 2050;m;9,4
13-4-2002;85;Waterstand;Rust 2050;m;9,32
14-4-2002;85;Waterstand;Rust 2050;m;9,26
15-4-2002;85;Waterstand;Rust 2050;m;9,23
16-4-2002;85;Waterstand;Rust 2050;m;9,3
17-4-2002;85;Waterstand;Rust 2050;m;9,45
18-4-2002;85;Waterstand;Rust 2050;m;9,59
19-4-2002;85;Waterstand;Rust 2050;m;9,67
20-4-2002;85;Waterstand;Rust 2050;m;9,62
21-4-2002;85;Waterstand;Rust 2050;m;9,55
22-4-2002;85;Waterstand;Rust 2050;m;9,49
23-4-2002;85;Waterstand;Rust 2050;m;9,39
24-4-2002;85;Waterstand;Rust 2050;m;9,24
25-4-2002;85;Waterstand;Rust 2050;m;9,11
26-4-2002;85;Waterstand;Rust 2050;m;9,03
27-4-2002;85;Waterstand;Rust 2050;m;9,07
28-4-2002;85;Waterstand;Rust 2050;m;9,16
29-4-2002;85;Waterstand;Rust 2050;m;9,35
30-4-2002;85;Waterstand;Rust 2050;m;9,57
1-5-2002;85;Waterstand;Rust 2050;m;9,68
2-5-2002;85;Waterstand;Rust 2050;m;9,61
3-5-2002;85;Waterstand;Rust 2050;m;9,45
4-5-2002;85;Waterstand;Rust 2050;m;9,4
5-5-2002;85;Waterstand;Rust 2050;m;9,84
6-5-2002;85;Waterstand;Rust 2050;m;11,03
7-5-2002;85;Waterstand;Rust 2050;m;12,27
8-5-2002;85;Waterstand;Rust 2050;m;12,79
9-5-2002;85;Waterstand;Rust 2050;m;12,72
10-5-2002;85;Waterstand;Rust 2050;m;12,31
11-5-2002;85;Waterstand;Rust 2050;m;11,8
12-5-2002;85;Waterstand;Rust 2050;m;11,42
13-5-2002;85;Waterstand;Rust 2050;m;11,22
14-5-2002;85;Waterstand;Rust 2050;m;11,16
15-5-2002;85;Waterstand;Rust 2050;m;11,09
16-5-2002;85;Waterstand;Rust 2050;m;10,96
17-5-2002;85;Waterstand;Rust 2050;m;10,74
18-5-2002;85;Waterstand;Rust 2050;m;10,45
19-5-2002;85;Waterstand;Rust 2050;m;10,17
20-5-2002;85;Waterstand;Rust 2050;m;9,97
21-5-2002;85;Waterstand;Rust 2050;m;9,86
22-5-2002;85;Waterstand;Rust 2050;m;9,86
23-5-2002;85;Waterstand;Rust 2050;m;9,86
24-5-2002;85;Waterstand;Rust 2050;m;9,74
25-5-2002;85;Waterstand;Rust 2050;m;9,64
26-5-2002;85;Waterstand;Rust 2050;m;9,64
27-5-2002;85;Waterstand;Rust 2050;m;9,7
28-5-2002;85;Waterstand;Rust 2050;m;9,73
29-5-2002;85;Waterstand;Rust 2050;m;9,69
30-5-2002;85;Waterstand;Rust 2050;m;9,69
31-5-2002;85;Waterstand;Rust 2050;m;9,79
1-6-2002;85;Waterstand;Rust 2050;m;9,88
2-6-2002;85;Waterstand;Rust 2050;m;9,79
3-6-2002;85;Waterstand;Rust 2050;m;9,6
4-6-2002;85;Waterstand;Rust 2050;m;9,45
5-6-2002;85;Waterstand;Rust 2050;m;9,35
6-6-2002;85;Waterstand;Rust 2050;m;9,28
7-6-2002;85;Waterstand;Rust 2050;m;9,27
8-6-2002;85;Waterstand;Rust 2050;m;9,32
9-6-2002;85;Waterstand;Rust 2050;m;9,44
10-6-2002;85;Waterstand;Rust 2050;m;9,65
11-6-2002;85;Waterstand;Rust 2050;m;9,94
12-6-2002;85;Waterstand;Rust 2050;m;10,14
13-6-2002;85;Waterstand;Rust 2050;m;10,17
14-6-2002;85;Waterstand;Rust 2050;m;10,18
15-6-2002;85;Waterstand;Rust 2050;m;10,13
16-6-2002;85;Waterstand;Rust 2050;m;9,97
17-6-2002;85;Waterstand;Rust 2050;m;9,77
18-6-2002;85;Waterstand;Rust 2050;m;9,62
19-6-2002;85;Waterstand;Rust 2050;m;9,47
20-6-2002;85;Waterstand;Rust 2050;m;9,38
21-6-2002;85;Waterstand;Rust 2050;m;9,38
22-6-2002;85;Waterstand;Rust 2050;m;9,3
23-6-2002;85;Waterstand;Rust 2050;m;9,23
24-6-2002;85;Waterstand;Rust 2050;m;9,2
25-6-2002;85;Waterstand;Rust 2050;m;9,16
26-6-2002;85;Waterstand;Rust 2050;m;9,11
27-6-2002;85;Waterstand;Rust 2050;m;9,14
28-6-2002;85;Waterstand;Rust 2050;m;9,18
29-6-2002;85;Waterstand;Rust 2050;m;9,14
