Datum,Makkink (mm),G_lower,G_center,G_upper,H_lower,H_center,H_upper,Hplus_lower,Hplus_center,Hplus_upper,L_lower,L_center,L_upper
9/13/1906,2.727,0,0,0,0,0,0,0,0,0,0,0,0
9/14/1906,1.107,0.1579,0.1382,0.1184,0.1579,0.1382,0.1184,0.1579,0.1382,0.1184,0.1579,0.1382,0.1184
9/15/1906,0.897,6.9651,6.9093,6.8536,6.9651,6.9093,6.8536,6.9651,6.9093,6.8536,6.9651,6.9093,6.8536
9/16/1906,1.848,7.6941,7.6197,7.5455,7.6941,7.6197,7.5455,7.6941,7.6197,7.5455,7.6941,7.6197,7.5455
9/17/1906,1.736,4.5359,4.4988,4.4556,4.5359,4.4988,4.4556,4.5359,4.4988,4.4556,4.5359,4.4988,4.4556
9/18/1906,1.23,8.9398,8.8384,8.7237,8.9398,8.8384,8.7237,8.9398,8.8384,8.7237,8.9398,8.8384,8.7237
9/19/1906,0.831,1.9231,1.8463,1.7693,1.9231,1.8463,1.7693,1.9231,1.8463,1.7693,1.9231,1.8463,1.7693
9/20/1906,0.854,1.5408,1.4465,1.3622,1.5408,1.4465,1.3622,1.5408,1.4465,1.3622,1.5408,1.4465,1.3622
9/21/1906,2.57,0,0,0,0,0,0,0,0,0,0,0,0
9/22/1906,1.854,0,0,0,0,0,0,0,0,0,0,0,0
9/23/1906,1.26,0,0,0,0,0,0,0,0,0,0,0,0
9/24/1906,1.858,0,0,0,0,0,0,0,0,0,0,0,0
9/25/1906,2.252,0,0,0,0,0,0,0,0,0,0,0,0
9/26/1906,2.03,0.2909,0.2608,0.2307,0.2909,0.2608,0.2307,0.2909,0.2608,0.2307,0.2909,0.2608,0.2307
9/27/1906,2.305,0.1595,0.1396,0.1196,0.1595,0.1396,0.1196,0.1595,0.1396,0.1196,0.1595,0.1396,0.1196
9/28/1906,1.904,0.1572,0.1375,0.1179,0.1572,0.1375,0.1179,0.1572,0.1375,0.1179,0.1572,0.1375,0.1179
9/29/1906,2.212,0.2944,0.264,0.2334,0.2944,0.264,0.2334,0.2944,0.264,0.2334,0.2944,0.264,0.2334
9/30/1906,0.697,0.1543,0.135,0.1158,0.1543,0.135,0.1158,0.1543,0.135,0.1158,0.1543,0.135,0.1158
10/1/1906,1.059,0,0,0,0,0,0,0,0,0,0,0,0
10/2/1906,0.683,22.171,22.7639,23.3667,22.171,22.7639,23.3667,22.171,22.7639,23.3667,22.171,22.7639,23.3667
10/3/1906,0.719,11.3967,11.6331,11.8795,11.3967,11.6331,11.8795,11.3967,11.6331,11.8795,11.3967,11.6331,11.8795
10/4/1906,0.97,0,0,0,0,0,0,0,0,0,0,0,0
10/5/1906,1.157,4.8347,4.7346,4.6345,4.8347,4.7346,4.6345,4.8347,4.7346,4.6345,4.8347,4.7346,4.6345
10/6/1906,0.973,0,0,0,0,0,0,0,0,0,0,0,0
10/7/1906,1.98,0,0,0,0,0,0,0,0,0,0,0,0
10/8/1906,0.917,0,0,0,0,0,0,0,0,0,0,0,0
10/9/1906,1.728,0.1682,0.1484,0.1286,0.1682,0.1484,0.1286,0.1682,0.1484,0.1286,0.1682,0.1484,0.1286
10/10/1906,1.985,0,0,0,0,0,0,0,0,0,0,0,0
10/11/1906,1.993,0,0,0,0,0,0,0,0,0,0,0,0
10/12/1906,1.432,0.1701,0.1501,0.1301,0.1701,0.1501,0.1301,0.1701,0.1501,0.1301,0.1701,0.1501,0.1301
10/13/1906,0.995,16.0984,16.386,16.6736,16.0984,16.386,16.6736,16.0984,16.386,16.6736,16.0984,16.386,16.6736
10/14/1906,1.48,0.1308,0.1331,0.1355,0.1308,0.1331,0.1355,0.1308,0.1331,0.1355,0.1308,0.1331,0.1355
10/15/1906,0.665,0.4691,0.4292,0.3893,0.4691,0.4292,0.3893,0.4691,0.4292,0.3893,0.4691,0.4292,0.3893
10/16/1906,0.523,2.8814,2.7611,2.6307,2.8814,2.7611,2.6307,2.8814,2.7611,2.6307,2.8814,2.7611,2.6307
10/17/1906,1.222,0,0,0,0,0,0,0,0,0,0,0,0
10/18/1906,1.103,0,0,0,0,0,0,0,0,0,0,0,0
10/19/1906,0.634,0,0,0,0,0,0,0,0,0,0,0,0
10/20/1906,1.277,0.1701,0.1501,0.1301,0.1701,0.1501,0.1301,0.1701,0.1501,0.1301,0.1701,0.1501,0.1301
10/21/1906,1.109,0,0,0,0,0,0,0,0,0,0,0,0
10/22/1906,1.111,0.1729,0.1525,0.1322,0.1729,0.1525,0.1322,0.1729,0.1525,0.1322,0.1729,0.1525,0.1322
10/23/1906,0.724,9.2375,9.2375,9.2375,9.2375,9.2375,9.2375,9.2375,9.2375,9.2375,9.2375,9.2375,9.2375
10/24/1906,0.643,0.1339,0.1339,0.1339,0.1339,0.1339,0.1339,0.1339,0.1339,0.1339,0.1339,0.1339,0.1339
10/25/1906,0.44,1.6513,1.532,1.4228,1.6513,1.532,1.4228,1.6513,1.532,1.4228,1.6513,1.532,1.4228
10/26/1906,0.547,0,0,0,0,0,0,0,0,0,0,0,0
10/27/1906,0.466,0.4632,0.4258,0.3885,0.4632,0.4258,0.3885,0.4632,0.4258,0.3885,0.4632,0.4258,0.3885
10/28/1906,0.707,0.1544,0.1419,0.1295,0.1544,0.1419,0.1295,0.1544,0.1419,0.1295,0.1544,0.1419,0.1295
10/29/1906,0.956,4.2018,4.0917,3.9917,4.2018,4.0917,3.9917,4.2018,4.0917,3.9917,4.2018,4.0917,3.9917
10/30/1906,0.547,0,0,0,0,0,0,0,0,0,0,0,0
10/31/1906,0.894,0,0,0,0,0,0,0,0,0,0,0,0
11/1/1906,0.354,0.1513,0.1412,0.1345,0.1513,0.1412,0.1345,0.1513,0.1412,0.1345,0.1513,0.1412,0.1345
11/2/1906,0.347,2.5224,2.4423,2.3688,2.5224,2.4423,2.3688,2.5224,2.4423,2.3688,2.5224,2.4423,2.3688
11/3/1906,0.526,0,0,0,0,0,0,0,0,0,0,0,0
11/4/1906,0.715,1.1548,1.1045,1.0543,1.1548,1.1045,1.0543,1.1548,1.1045,1.0543,1.1548,1.1045,1.0543
11/5/1906,0.6,0,0,0,0,0,0,0,0,0,0,0,0
11/6/1906,0.322,2.8833,2.8348,2.7783,2.8833,2.8348,2.7783,2.8833,2.8348,2.7783,2.8833,2.8348,2.7783
11/7/1906,0.42,1.6816,1.6302,1.5769,1.6816,1.6302,1.5769,1.6816,1.6302,1.5769,1.6816,1.6302,1.5769
11/8/1906,0.317,4.328,4.3085,4.2888,4.328,4.3085,4.2888,4.328,4.3085,4.2888,4.328,4.3085,4.2888
11/9/1906,0.315,5.3391,5.2588,5.1884,5.3391,5.2588,5.1884,5.3391,5.2588,5.1884,5.3391,5.2588,5.1884
11/10/1906,0.999,0,0,0,0,0,0,0,0,0,0,0,0
11/11/1906,0.439,0,0,0,0,0,0,0,0,0,0,0,0
11/12/1906,0.279,0,0,0,0,0,0,0,0,0,0,0,0
11/13/1906,0.273,0,0,0,0,0,0,0,0,0,0,0,0
11/14/1906,0.269,0,0,0,0,0,0,0,0,0,0,0,0
11/15/1906,0.25,6.0412,6.08,6.1134,6.0412,6.08,6.1134,6.0412,6.08,6.1134,6.0412,6.08,6.1134
11/16/1906,0.271,13.7198,13.7792,13.8342,13.7198,13.7792,13.8342,13.7198,13.7792,13.8342,13.7198,13.7792,13.8342
11/17/1906,0.277,5.7654,5.732,5.6895,5.7654,5.732,5.6895,5.7654,5.732,5.6895,5.7654,5.732,5.6895
11/18/1906,0.324,0.6878,0.6831,0.6773,0.6878,0.6831,0.6773,0.6878,0.6831,0.6773,0.6878,0.6831,0.6773
11/19/1906,0.433,6.7263,6.7063,6.6763,6.7263,6.7063,6.6763,6.7263,6.7063,6.6763,6.7263,6.7063,6.6763
11/20/1906,0.381,6.7598,6.6401,6.5101,6.7598,6.6401,6.5101,6.7598,6.6401,6.5101,6.7598,6.6401,6.5101
11/21/1906,0.238,1.9873,1.9473,1.907,1.9873,1.9473,1.907,1.9873,1.9473,1.907,1.9873,1.9473,1.907
11/22/1906,0.259,0.9936,0.9736,0.9536,0.9936,0.9736,0.9536,0.9936,0.9736,0.9536,0.9936,0.9736,0.9536
11/23/1906,0.237,0.4445,0.4149,0.3951,0.4445,0.4149,0.3951,0.4445,0.4149,0.3951,0.4445,0.4149,0.3951
11/24/1906,0.225,0.2952,0.2755,0.2558,0.2952,0.2755,0.2558,0.2952,0.2755,0.2558,0.2952,0.2755,0.2558
11/25/1906,0.228,0.7543,0.7039,0.6636,0.7543,0.7039,0.6636,0.7543,0.7039,0.6636,0.7543,0.7039,0.6636
11/26/1906,0.232,0,0,0,0,0,0,0,0,0,0,0,0
11/27/1906,0.275,15.4164,15.4182,15.41,15.4164,15.4182,15.41,15.4164,15.4182,15.41,15.4164,15.4182,15.41
11/28/1906,0.262,0.4283,0.416,0.4039,0.4283,0.416,0.4039,0.4283,0.416,0.4039,0.4283,0.416,0.4039
11/29/1906,0.23,2.6505,2.6099,2.5692,2.6505,2.6099,2.5692,2.6505,2.6099,2.5692,2.6505,2.6099,2.5692
11/30/1906,0.22,1.3857,1.3628,1.34,1.3857,1.3628,1.34,1.3857,1.3628,1.34,1.3857,1.3628,1.34
12/1/1906,0.391,4.1228,4.0308,3.939,4.1228,4.0308,3.939,4.1228,4.0308,3.939,4.1228,4.0308,3.939
12/2/1906,0.197,5.9833,5.9497,5.9163,5.9833,5.9497,5.9163,5.9833,5.9497,5.9163,5.9833,5.9497,5.9163
12/3/1906,0.212,7.5978,7.6197,7.6416,7.5978,7.6197,7.6416,7.5978,7.6197,7.6416,7.5978,7.6197,7.6416
12/4/1906,0.263,2.2821,2.2872,2.2922,2.2821,2.2872,2.2922,2.2821,2.2872,2.2922,2.2821,2.2872,2.2922
12/5/1906,0.246,14.2509,14.2924,14.334,14.2509,14.2924,14.334,14.2509,14.2924,14.334,14.2509,14.2924,14.334
12/6/1906,0.448,3.1971,3.1869,3.1671,3.1971,3.1869,3.1671,3.1971,3.1869,3.1671,3.1971,3.1869,3.1671
12/7/1906,0.447,0,0,0,0,0,0,0,0,0,0,0,0
12/8/1906,0.156,2.1586,2.1586,2.1612,2.1586,2.1586,2.1612,2.1586,2.1586,2.1612,2.1586,2.1586,2.1612
12/9/1906,0.211,9.7073,9.6574,9.6146,9.7073,9.6574,9.6146,9.7073,9.6574,9.6146,9.7073,9.6574,9.6146
12/10/1906,0.317,1.9512,1.9244,1.8978,1.9512,1.9244,1.8978,1.9512,1.9244,1.8978,1.9512,1.9244,1.8978
12/11/1906,0.161,2.4618,2.4297,2.399,2.4618,2.4297,2.399,2.4618,2.4297,2.399,2.4618,2.4297,2.399
12/12/1906,0.196,8.0689,8.0048,7.9489,8.0689,8.0048,7.9489,8.0689,8.0048,7.9489,8.0689,8.0048,7.9489
12/13/1906,0.415,3.9705,3.9135,3.8566,3.9705,3.9135,3.8566,3.9705,3.9135,3.8566,3.9705,3.9135,3.8566
12/14/1906,0.16,6.6617,6.6415,6.622,6.6617,6.6415,6.622,6.6617,6.6415,6.622,6.6617,6.6415,6.622
12/15/1906,0.249,0,0,0,0,0,0,0,0,0,0,0,0
12/16/1906,0.285,0.1292,0.1193,0.1094,0.1292,0.1193,0.1094,0.1292,0.1193,0.1094,0.1292,0.1193,0.1094
12/17/1906,0.142,1.2721,1.2483,1.2245,1.2721,1.2483,1.2245,1.2721,1.2483,1.2245,1.2721,1.2483,1.2245
12/18/1906,0.145,1.5347,1.4988,1.4629,1.5347,1.4988,1.4629,1.5347,1.4988,1.4629,1.5347,1.4988,1.4629
12/19/1906,0.22,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1906,0.141,0,0,0,0,0,0,0,0,0,0,0,0
12/21/1906,0.283,0,0,0,0,0,0,0,0,0,0,0,0
12/22/1906,0.299,0,0,0,0,0,0,0,0,0,0,0,0
12/23/1906,0.147,0,0,0,0,0,0,0,0,0,0,0,0
12/24/1906,0.133,3.7063,3.6952,3.6842,3.7063,3.6952,3.6842,3.7063,3.6952,3.6842,3.7063,3.6952,3.6842
12/25/1906,0.216,9.2381,9.211,9.1837,9.2381,9.211,9.1837,9.2381,9.211,9.1837,9.2381,9.211,9.1837
12/26/1906,0.123,1.4051,1.3636,1.3319,1.4051,1.3636,1.3319,1.4051,1.3636,1.3319,1.4051,1.3636,1.3319
12/27/1906,0.191,1.4257,1.3835,1.3498,1.4257,1.3835,1.3498,1.4257,1.3835,1.3498,1.4257,1.3835,1.3498
12/28/1906,0.17,0.2592,0.2516,0.2454,0.2592,0.2516,0.2454,0.2592,0.2516,0.2454,0.2592,0.2516,0.2454
12/29/1906,0.107,0,0,0,0,0,0,0,0,0,0,0,0
12/30/1906,0.112,0,0,0,0,0,0,0,0,0,0,0,0
12/31/1906,0.136,3.5151,3.456,3.4142,3.5151,3.456,3.4142,3.5151,3.456,3.4142,3.5151,3.456,3.4142
1/1/1907,0.171,6.7053,6.7411,6.7752,6.7053,6.7411,6.7752,6.7053,6.7411,6.7752,6.7053,6.7411,6.7752
1/2/1907,0.212,6.8378,6.871,6.8991,6.8378,6.871,6.8991,6.8378,6.871,6.8991,6.8378,6.871,6.8991
1/3/1907,0.218,2.9147,2.8794,2.8531,2.9147,2.8794,2.8531,2.9147,2.8794,2.8531,2.9147,2.8794,2.8531
1/4/1907,0.362,0.3804,0.3756,0.3723,0.3804,0.3756,0.3723,0.3804,0.3756,0.3723,0.3804,0.3756,0.3723
1/5/1907,0.166,1.9929,1.98,1.9716,1.9929,1.98,1.9716,1.9929,1.98,1.9716,1.9929,1.98,1.9716
1/6/1907,0.449,2.616,2.5989,2.5876,2.616,2.5989,2.5876,2.616,2.5989,2.5876,2.616,2.5989,2.5876
1/7/1907,0.181,0.1249,0.1145,0.1145,0.1249,0.1145,0.1145,0.1249,0.1145,0.1145,0.1249,0.1145,0.1145
1/8/1907,0.19,0,0,0,0,0,0,0,0,0,0,0,0
1/9/1907,0.185,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1907,0.192,0.2445,0.2428,0.2411,0.2445,0.2428,0.2411,0.2445,0.2428,0.2411,0.2445,0.2428,0.2411
1/11/1907,0.407,5.25,5.1916,5.1332,5.25,5.1916,5.1332,5.25,5.1916,5.1332,5.25,5.1916,5.1332
1/12/1907,0.198,1.0053,0.9754,0.9455,1.0053,0.9754,0.9455,1.0053,0.9754,0.9455,1.0053,0.9754,0.9455
1/13/1907,0.547,0,0,0,0,0,0,0,0,0,0,0,0
1/14/1907,0.207,0.1269,0.1171,0.1171,0.1269,0.1171,0.1171,0.1269,0.1171,0.1171,0.1269,0.1171,0.1171
1/15/1907,0.213,0,0,0,0,0,0,0,0,0,0,0,0
1/16/1907,0.214,0,0,0,0,0,0,0,0,0,0,0,0
1/17/1907,0.212,0,0,0,0,0,0,0,0,0,0,0,0
1/18/1907,0.183,0.2368,0.2269,0.2171,0.2368,0.2269,0.2171,0.2368,0.2269,0.2171,0.2368,0.2269,0.2171
1/19/1907,0.191,0.1205,0.1155,0.1105,0.1205,0.1155,0.1105,0.1205,0.1155,0.1105,0.1205,0.1155,0.1105
1/20/1907,0.199,0.1205,0.1155,0.1105,0.1205,0.1155,0.1105,0.1205,0.1155,0.1105,0.1205,0.1155,0.1105
1/21/1907,0.204,0.2375,0.2276,0.2177,0.2375,0.2276,0.2177,0.2375,0.2276,0.2177,0.2375,0.2276,0.2177
1/22/1907,0.502,0,0,0,0,0,0,0,0,0,0,0,0
1/23/1907,0.443,0,0,0,0,0,0,0,0,0,0,0,0
1/24/1907,0.307,0,0,0,0,0,0,0,0,0,0,0,0
1/25/1907,0.383,0,0,0,0,0,0,0,0,0,0,0,0
1/26/1907,0.55,1.1318,1.102,1.062,1.1318,1.102,1.062,1.1318,1.102,1.062,1.1318,1.102,1.062
1/27/1907,0.43,0.2549,0.2449,0.2349,0.2549,0.2449,0.2349,0.2549,0.2449,0.2349,0.2549,0.2449,0.2349
1/28/1907,0.274,5.4931,5.4143,5.355,5.4931,5.4143,5.355,5.4931,5.4143,5.355,5.4931,5.4143,5.355
1/29/1907,0.484,0.7522,0.7395,0.7231,0.7522,0.7395,0.7231,0.7522,0.7395,0.7231,0.7522,0.7395,0.7231
1/30/1907,0.46,3.1486,3.0904,3.0259,3.1486,3.0904,3.0259,3.1486,3.0904,3.0259,3.1486,3.0904,3.0259
1/31/1907,0.53,0,0,0,0,0,0,0,0,0,0,0,0
2/1/1907,0.468,0,0,0,0,0,0,0,0,0,0,0,0
2/2/1907,0.513,0,0,0,0,0,0,0,0,0,0,0,0
2/3/1907,0.23,0.9836,0.9676,0.9516,0.9836,0.9676,0.9516,0.9836,0.9676,0.9516,0.9836,0.9676,0.9516
2/4/1907,0.243,1.1093,1.0853,1.0613,1.1093,1.0853,1.0613,1.1093,1.0853,1.0613,1.1093,1.0853,1.0613
2/5/1907,0.34,0,0,0,0,0,0,0,0,0,0,0,0
2/6/1907,0.476,0,0,0,0,0,0,0,0,0,0,0,0
2/7/1907,0.258,0,0,0,0,0,0,0,0,0,0,0,0
2/8/1907,0.629,0,0,0,0,0,0,0,0,0,0,0,0
2/9/1907,0.245,0,0,0,0,0,0,0,0,0,0,0,0
2/10/1907,0.284,0,0,0,0,0,0,0,0,0,0,0,0
2/11/1907,0.295,3.372,3.3321,3.3021,3.372,3.3321,3.3021,3.372,3.3321,3.3021,3.372,3.3321,3.3021
2/12/1907,0.297,3.5992,3.6275,3.6559,3.5992,3.6275,3.6559,3.5992,3.6275,3.6559,3.5992,3.6275,3.6559
2/13/1907,0.329,8.4435,8.4854,8.527,8.4435,8.4854,8.527,8.4435,8.4854,8.527,8.4435,8.4854,8.527
2/14/1907,0.313,0,0,0,0,0,0,0,0,0,0,0,0
2/15/1907,0.366,0,0,0,0,0,0,0,0,0,0,0,0
2/16/1907,0.426,5.8264,5.7566,5.6966,5.8264,5.7566,5.6966,5.8264,5.7566,5.6966,5.8264,5.7566,5.6966
2/17/1907,0.374,2.6296,2.5996,2.5597,2.6296,2.5996,2.5597,2.6296,2.5996,2.5597,2.6296,2.5996,2.5597
2/18/1907,0.367,2.3555,2.3513,2.3472,2.3555,2.3513,2.3472,2.3555,2.3513,2.3472,2.3555,2.3513,2.3472
2/19/1907,0.578,6.7163,6.7503,6.7845,6.7163,6.7503,6.7845,6.7163,6.7503,6.7845,6.7163,6.7503,6.7845
2/20/1907,0.692,13.4182,13.5494,13.6742,13.4182,13.5494,13.6742,13.4182,13.5494,13.6742,13.4182,13.5494,13.6742
2/21/1907,0.48,2.8259,2.7935,2.7507,2.8259,2.7935,2.7507,2.8259,2.7935,2.7507,2.8259,2.7935,2.7507
2/22/1907,0.765,1.9198,1.8921,1.8553,1.9198,1.8921,1.8553,1.9198,1.8921,1.8553,1.9198,1.8921,1.8553
2/23/1907,0.85,1.1481,1.1206,1.0891,1.1481,1.1206,1.0891,1.1481,1.1206,1.0891,1.1481,1.1206,1.0891
2/24/1907,0.488,4.0097,3.9891,3.9598,4.0097,3.9891,3.9598,4.0097,3.9891,3.9598,4.0097,3.9891,3.9598
2/25/1907,0.426,0.7516,0.7484,0.7434,0.7516,0.7484,0.7434,0.7516,0.7484,0.7434,0.7516,0.7484,0.7434
2/26/1907,0.433,0.4951,0.4753,0.4555,0.4951,0.4753,0.4555,0.4951,0.4753,0.4555,0.4951,0.4753,0.4555
2/27/1907,0.451,0,0,0,0,0,0,0,0,0,0,0,0
2/28/1907,0.538,0,0,0,0,0,0,0,0,0,0,0,0
3/1/1907,0.854,0,0,0,0,0,0,0,0,0,0,0,0
3/2/1907,0.5,0.1302,0.1202,0.1152,0.1302,0.1202,0.1152,0.1302,0.1202,0.1152,0.1302,0.1202,0.1152
3/3/1907,0.499,0.1302,0.1202,0.1152,0.1302,0.1202,0.1152,0.1302,0.1202,0.1152,0.1302,0.1202,0.1152
3/4/1907,1.495,0,0,0,0,0,0,0,0,0,0,0,0
3/5/1907,1.466,4.166,4.1316,4.087,4.166,4.1316,4.087,4.166,4.1316,4.087,4.166,4.1316,4.087
3/6/1907,0.674,4.1779,4.1222,4.0764,4.1779,4.1222,4.0764,4.1779,4.1222,4.0764,4.1779,4.1222,4.0764
3/7/1907,0.584,4.4489,4.4489,4.4423,4.4489,4.4489,4.4423,4.4489,4.4489,4.4423,4.4489,4.4489,4.4423
3/8/1907,0.549,16.9727,17.1898,17.4126,16.9727,17.1898,17.4126,16.9727,17.1898,17.4126,16.9727,17.1898,17.4126
3/9/1907,0.742,1.5718,1.5948,1.6186,1.5718,1.5948,1.6186,1.5718,1.5948,1.6186,1.5718,1.5948,1.6186
3/10/1907,0.465,6.3238,6.2638,6.1935,6.3238,6.2638,6.1935,6.3238,6.2638,6.1935,6.3238,6.2638,6.1935
3/11/1907,1.507,0,0,0,0,0,0,0,0,0,0,0,0
3/12/1907,0.826,0.257,0.2372,0.2273,0.257,0.2372,0.2273,0.257,0.2372,0.2273,0.257,0.2372,0.2273
3/13/1907,0.824,1.5161,1.4836,1.4511,1.5161,1.4836,1.4511,1.5161,1.4836,1.4511,1.5161,1.4836,1.4511
3/14/1907,0.743,9.3574,9.3099,9.2723,9.3574,9.3099,9.2723,9.3574,9.3099,9.2723,9.3574,9.3099,9.2723
3/15/1907,0.538,2.1242,2.103,2.0747,2.1242,2.103,2.0747,2.1242,2.103,2.0747,2.1242,2.103,2.0747
3/16/1907,0.623,0.8749,0.8662,0.8545,0.8749,0.8662,0.8545,0.8749,0.8662,0.8545,0.8749,0.8662,0.8545
3/17/1907,1.317,3.5971,3.5468,3.4964,3.5971,3.5468,3.4964,3.5971,3.5468,3.4964,3.5971,3.5468,3.4964
3/18/1907,0.936,3.5105,3.4509,3.3812,3.5105,3.4509,3.3812,3.5105,3.4509,3.3812,3.5105,3.4509,3.3812
3/19/1907,1.83,2.58,2.5899,2.5965,2.58,2.5899,2.5965,2.58,2.5899,2.5965,2.58,2.5899,2.5965
3/20/1907,1.04,7.0092,7.0355,7.0553,7.0092,7.0355,7.0553,7.0092,7.0355,7.0553,7.0092,7.0355,7.0553
3/21/1907,1.821,6.6441,6.668,6.6917,6.6441,6.668,6.6917,6.6441,6.668,6.6917,6.6441,6.668,6.6917
3/22/1907,0.962,1.745,1.7048,1.6647,1.745,1.7048,1.6647,1.745,1.7048,1.6647,1.745,1.7048,1.6647
3/23/1907,0.674,1.1378,1.1077,1.0778,1.1378,1.1077,1.0778,1.1378,1.1077,1.0778,1.1378,1.1077,1.0778
3/24/1907,2.07,0,0,0,0,0,0,0,0,0,0,0,0
3/25/1907,0.674,0,0,0,0,0,0,0,0,0,0,0,0
3/26/1907,1.168,0,0,0,0,0,0,0,0,0,0,0,0
3/27/1907,2.428,0,0,0,0,0,0,0,0,0,0,0,0
3/28/1907,2.411,0,0,0,0,0,0,0,0,0,0,0,0
3/29/1907,2.472,0.1315,0.1214,0.1113,0.1315,0.1214,0.1113,0.1315,0.1214,0.1113,0.1315,0.1214,0.1113
3/30/1907,2.589,0,0,0,0,0,0,0,0,0,0,0,0
3/31/1907,2.59,0,0,0,0,0,0,0,0,0,0,0,0
4/1/1907,2.698,0,0,0,0,0,0,0,0,0,0,0,0
4/2/1907,2.687,0,0,0,0,0,0,0,0,0,0,0,0
4/3/1907,2.415,0,0,0,0,0,0,0,0,0,0,0,0
4/4/1907,1.167,0.1205,0.1105,0.1004,0.1205,0.1105,0.1004,0.1205,0.1105,0.1004,0.1205,0.1105,0.1004
4/5/1907,2.653,0,0,0,0,0,0,0,0,0,0,0,0
4/6/1907,0.833,1.3271,1.312,1.2946,1.3271,1.312,1.2946,1.3271,1.312,1.2946,1.3271,1.312,1.2946
4/7/1907,1.018,9.7388,9.7137,9.681,9.7388,9.7137,9.681,9.7388,9.7137,9.681,9.7388,9.7137,9.681
4/8/1907,1.318,2.6446,2.5945,2.5444,2.6446,2.5945,2.5444,2.6446,2.5945,2.5444,2.6446,2.5945,2.5444
4/9/1907,1.14,0.8558,0.8162,0.7863,0.8558,0.8162,0.7863,0.8558,0.8162,0.7863,0.8558,0.8162,0.7863
4/10/1907,1.822,7.1348,7.1546,7.1746,7.1348,7.1546,7.1746,7.1348,7.1546,7.1746,7.1348,7.1546,7.1746
4/11/1907,0.833,8.4987,8.5674,8.6262,8.4987,8.5674,8.6262,8.4987,8.5674,8.6262,8.4987,8.5674,8.6262
4/12/1907,2.592,0.1496,0.1509,0.1519,0.1496,0.1509,0.1519,0.1496,0.1509,0.1519,0.1496,0.1509,0.1519
4/13/1907,0.907,0,0,0,0,0,0,0,0,0,0,0,0
4/14/1907,2.889,0,0,0,0,0,0,0,0,0,0,0,0
4/15/1907,2.516,0,0,0,0,0,0,0,0,0,0,0,0
4/16/1907,1.356,0,0,0,0,0,0,0,0,0,0,0,0
4/17/1907,2.662,0,0,0,0,0,0,0,0,0,0,0,0
4/18/1907,1.981,0.6272,0.5872,0.5574,0.6272,0.5872,0.5574,0.6272,0.5872,0.5574,0.6272,0.5872,0.5574
4/19/1907,1.257,0.1211,0.111,0.1009,0.1211,0.111,0.1009,0.1211,0.111,0.1009,0.1211,0.111,0.1009
4/20/1907,2.395,0,0,0,0,0,0,0,0,0,0,0,0
4/21/1907,0.994,0.9586,0.9599,0.9628,0.9586,0.9599,0.9628,0.9586,0.9599,0.9628,0.9586,0.9599,0.9628
4/22/1907,2.422,5.9913,5.9999,6.0173,5.9913,5.9999,6.0173,5.9913,5.9999,6.0173,5.9913,5.9999,6.0173
4/23/1907,1.023,0.3664,0.3466,0.3268,0.3664,0.3466,0.3268,0.3664,0.3466,0.3268,0.3664,0.3466,0.3268
4/24/1907,2.084,0,0,0,0,0,0,0,0,0,0,0,0
4/25/1907,1.319,1.9214,1.8549,1.7884,1.9214,1.8549,1.7884,1.9214,1.8549,1.7884,1.9214,1.8549,1.7884
4/26/1907,1.088,8.1759,8.2306,8.2756,8.1759,8.2306,8.2756,8.1759,8.2306,8.2756,8.1759,8.2306,8.2756
4/27/1907,1.751,1.3199,1.2855,1.2417,1.3199,1.2855,1.2417,1.3199,1.2855,1.2417,1.3199,1.2855,1.2417
4/28/1907,2.374,0.6247,0.6007,0.5653,0.6247,0.6007,0.5653,0.6247,0.6007,0.5653,0.6247,0.6007,0.5653
4/29/1907,0.967,6.3446,6.3446,6.3446,6.3446,6.3446,6.3446,6.3446,6.3446,6.3446,6.3446,6.3446,6.3446
4/30/1907,1.204,1.3015,1.323,1.3434,1.3015,1.323,1.3434,1.3015,1.323,1.3434,1.3015,1.323,1.3434
5/1/1907,1.022,23.0656,23.3342,23.6037,23.0656,23.3342,23.6037,23.0656,23.3342,23.6037,23.0656,23.3342,23.6037
5/2/1907,1.055,4.6153,4.5553,4.4953,4.6153,4.5553,4.4953,4.6153,4.5553,4.4953,4.6153,4.5553,4.4953
5/3/1907,2.346,4.5102,4.6166,4.7207,4.5102,4.6166,4.7207,4.5102,4.6166,4.7207,4.5102,4.6166,4.7207
5/4/1907,3.33,15.4303,15.7939,16.1499,15.4303,15.7939,16.1499,15.4303,15.7939,16.1499,15.4303,15.7939,16.1499
5/5/1907,3.082,0,0,0,0,0,0,0,0,0,0,0,0
5/6/1907,3.072,1.4285,1.3785,1.3285,1.4285,1.3785,1.3285,1.4285,1.3785,1.3285,1.4285,1.3785,1.3285
5/7/1907,2.188,3.5431,3.4929,3.443,3.5431,3.4929,3.443,3.5431,3.4929,3.443,3.5431,3.4929,3.443
5/8/1907,2.955,4.8588,4.8017,4.7541,4.8588,4.8017,4.7541,4.8588,4.8017,4.7541,4.8588,4.8017,4.7541
5/9/1907,3.508,0.237,0.2342,0.232,0.237,0.2342,0.232,0.237,0.2342,0.232,0.237,0.2342,0.232
5/10/1907,4.16,0,0,0,0,0,0,0,0,0,0,0,0
5/11/1907,4.684,0,0,0,0,0,0,0,0,0,0,0,0
